uid,sid
4906,591
4906,17446
4906,6168
4907,9701
4907,2702
4907,14310
4907,9482
4908,21038
4908,11772
4908,14688
4908,23672
4909,12334
4909,7369
4909,13681
4909,12085
4910,7670
4910,23228
4910,11294
4910,14313
4911,17433
4911,3069
4911,13624
4911,15113
4912,15746
4912,19051
4912,20160
4912,4773
4913,8051
4913,15276
4913,221
4913,22421
4914,3360
4914,24172
4914,24172
4914,598
4915,10204
4915,15316
4915,15396
4915,3683
4915,12230
4916,4366
4916,4366
4916,8848
4916,8848
4917,19650
4917,15834
4917,13940
4917,13940
4918,15286
4918,6406
4918,1789
4918,24030
4918,4901
4918,24829
4918,4901
4918,24829
4918,19888
4918,3993
4918,5905
4918,1081
4918,9389
4918,9490
4918,3896
4918,21762
4918,1026
4918,1026
4918,851
4918,9432
4918,9506
4918,15872
4919,17611
4919,23801
4919,24778
4919,13022
4919,4226
4919,7338
4919,18109
4919,23064
4919,5204
4919,8443
4919,852
4919,2934
4919,2934
4920,23921
4920,23921
4920,19753
4920,5204
4921,12009
4921,12139
4921,720
4921,9993
4921,9993
4921,23592
4921,9491
4921,9094
4922,9779
4922,17611
4922,680
4922,680
4922,4801
4922,710
4922,7201
4922,3089
4923,4835
4923,6408
4923,21627
4923,21627
4923,9132
4923,17826
4923,20440
4924,6292
4924,15868
4924,17014
4924,20778
4925,21035
4925,23973
4925,22599
4925,16533
4925,18230
4925,15792
4925,15792
4925,16875
4925,4684
4925,20335
4926,24376
4926,16
4926,651
4926,4413
4926,23360
4926,11837
4926,24942
4926,18016
4926,1845
4926,23324
4927,24879
4927,257
4927,7417
4927,18349
4927,2155
4927,21365
4928,12270
4928,15865
4928,8318
4928,8318
4929,9641
4929,21949
4929,8936
4929,11225
4929,16952
4930,3297
4930,16140
4930,16979
4930,13154
4931,7546
4931,381
4931,381
4931,5757
4931,17176
4931,8409
4931,23126
4931,14893
4931,8553
4931,13044
4931,3631
4931,634
4931,3299
4931,1267
4931,4982
4931,13851
4931,20091
4931,21939
4931,18814
4931,4669
4931,23781
4931,16899
4931,9338
4932,23256
4932,23256
4932,24079
4932,18179
4933,8114
4933,18339
4933,10692
4933,23683
4933,16137
4933,16557
4933,24692
4933,16137
4933,16557
4933,24692
4933,6347
4934,4909
4934,3547
4934,9788
4934,9788
4935,22970
4935,4380
4935,6042
4935,23360
4936,709
4936,9974
4936,6977
4936,18782
4937,13788
4937,2414
4937,19411
4937,19267
4938,21063
4938,10907
4938,3883
4938,10907
4939,18564
4939,17388
4939,24288
4939,24821
4940,10278
4940,9250
4940,21947
4940,3634
4941,2927
4941,2829
4941,18841
4941,16644
4942,5710
4942,3664
4942,7129
4942,20877
4942,8074
4942,6397
4942,21193
4942,6397
4942,21193
4942,5405
4943,24829
4943,24829
4943,15228
4943,7072
4944,4901
4944,4901
4944,1405
4944,16596
4944,19685
4944,6009
4945,2336
4945,9741
4945,21552
4945,9741
4946,7930
4946,10563
4946,9428
4946,8297
4946,7875
4946,562
4946,1023
4946,4524
4946,5657
4946,5657
4946,6153
4946,6498
4946,10001
4947,20958
4947,13491
4947,304
4947,5737
4947,20207
4947,23265
4947,22948
4947,22948
4948,11894
4948,11894
4948,12213
4948,12065
4949,150
4949,150
4949,8101
4949,12450
4949,22242
4949,703
4950,2336
4950,9741
4950,21552
4950,9741
4950,21552
4951,5231
4951,523
4951,22829
4951,1604
4952,7526
4952,14182
4952,10204
4952,24585
4952,14178
4952,2633
4952,24830
4953,18872
4953,22076
4953,17843
4953,11658
4953,4514
4954,15741
4954,8318
4954,8318
4954,23037
4954,13998
4954,5672
4954,860
4954,221
4955,17732
4955,11894
4955,11894
4955,16865
4955,3297
4956,2669
4956,20737
4956,7000
4956,7539
4956,18140
4956,8666
4956,3201
4957,15276
4957,8096
4957,5490
4957,23800
4957,10529
4958,23661
4958,23256
4958,23256
4958,1460
4959,6160
4959,4214
4959,20943
4959,21637
4959,21637
4960,17548
4960,11529
4960,12084
4960,17206
4961,5300
4961,11845
4961,257
4961,2070
4962,24921
4962,24921
4962,6934
4962,5086
4963,6665
4963,3664
4963,7602
4963,17373
4964,712
4964,3833
4964,3833
4964,450
4965,3561
4965,11973
4965,6875
4965,4556
4965,9430
4965,7150
4966,15400
4966,15400
4966,20275
4966,8322
4967,16619
4967,11999
4967,9565
4967,20165
4967,14255
4967,352
4967,37
4967,22149
4967,11739
4967,16185
4967,20589
4968,6577
4968,16733
4968,13100
4968,24785
4968,22148
4968,13623
4968,15239
4968,19605
4968,5974
4969,6623
4969,20144
4969,13551
4969,18544
4969,18544
4969,14715
4969,7156
4969,24917
4969,10893
4969,1119
4969,21710
4969,24545
4969,20426
4970,15073
4970,5054
4970,24935
4970,22707
4971,8848
4971,23047
4971,8848
4971,23047
4972,333
4972,333
4972,20790
4972,5481
4973,4287
4973,24270
4973,18408
4973,9753
4974,3584
4974,523
4974,22151
4974,24219
4975,10975
4975,5747
4975,1869
4975,16016
4976,2937
4976,7462
4976,14161
4976,11427
4977,834
4977,24935
4977,14740
4977,9119
4978,143
4978,16473
4978,15169
4978,10187
4978,19291
4978,23274
4978,13218
4978,13592
4978,11181
4978,3789
4978,17120
4978,15510
4978,10337
4978,10448
4978,2239
4978,2131
4978,2131
4978,5201
4978,6830
4978,18824
4979,9184
4979,20449
4979,16107
4979,10376
4979,3270
4979,1253
4979,20700
4979,3270
4979,7218
4979,8286
4979,22076
4979,16276
4979,3022
4979,3097
4979,19717
4979,21302
4979,211
4980,2274
4980,5641
4980,3744
4980,8391
4981,21219
4981,6336
4981,6336
4981,8101
4982,8208
4982,10955
4982,19891
4982,389
4983,9125
4983,2336
4983,9741
4983,21552
4983,9741
4984,2707
4984,5042
4984,2707
4984,5042
4984,3339
4984,13995
4985,9039
4985,9039
4985,10588
4985,17369
4986,21372
4986,10326
4986,10326
4986,23017
4987,20529
4987,9353
4987,10811
4987,24866
4988,15877
4988,13712
4988,5244
4988,4380
4988,21387
4989,7794
4989,20308
4989,20308
4989,18136
4990,17065
4990,444
4990,9833
4990,11984
4990,4888
4991,16722
4991,2925
4991,13779
4991,15762
4991,19149
4991,7083
4991,1682
4991,24604
4991,24456
4991,10868
4991,7334
4992,19650
4992,1515
4992,19650
4992,3946
4993,15865
4993,9458
4993,9458
4993,13747
4993,16316
4993,8316
4994,9671
4994,8943
4994,22805
4994,7638
4994,8936
4994,9923
4994,24343
4995,7286
4995,4422
4995,1629
4995,5436
4995,1415
4995,20965
4995,21751
4995,4241
4995,16412
4995,19191
4995,24681
4995,5456
4996,10697
4996,4994
4996,16942
4996,24252
4996,14629
4996,11255
4996,1267
4996,5253
4996,23498
4996,14299
4996,23922
4996,659
4996,13528
4996,22949
4996,8840
4996,12144
4997,21322
4997,4365
4997,12382
4997,12382
4998,18544
4998,5042
4998,21887
4998,18544
4998,5042
4998,21887
4998,14715
4998,5764
4999,14204
4999,9555
4999,11606
4999,17650
4999,7814
4999,18985
4999,19606
5000,6486
5000,10640
5000,10375
5000,7692
5000,16491
5000,8535
5000,3205
5001,14361
5001,14361
5001,20274
5001,20274
5001,17127
5001,17127
5002,17841
5002,17841
5002,9867
5002,15835
5003,2549
5003,2549
5003,2549
5003,2549
5003,2549
5003,2549
5003,24471
5003,24471
5003,24471
5003,8746
5003,20016
5003,13775
5003,203
5004,21802
5004,24884
5004,13792
5004,21006
5004,21013
5005,6446
5005,6446
5005,20573
5005,1907
5006,16471
5006,13596
5006,861
5006,6958
5007,11771
5007,4025
5007,9223
5007,17924
5007,12583
5007,8043
5007,24746
5007,9361
5008,18966
5008,1499
5008,11583
5008,6982
5009,5850
5009,16565
5009,16565
5009,20165
5010,21168
5010,10603
5010,15095
5010,18764
5011,797
5011,797
5011,7117
5011,7117
5011,1280
5011,2140
5011,18354
5011,15659
5012,8766
5012,7896
5012,21172
5012,23003
5012,6410
5012,7558
5012,23003
5012,6410
5012,7558
5012,11941
5012,24200
5012,8762
5012,12390
5012,299
5012,7654
5012,244
5012,2614
5012,20859
5012,19650
5012,13102
5012,8147
5012,2298
5012,5033
5012,6984
5012,18837
5012,14787
5012,24944
5012,19378
5012,12026
5012,17177
5013,16318
5013,22949
5013,12206
5013,7765
5013,21799
5013,7765
5013,21799
5013,40
5013,19164
5013,2860
5013,2860
5013,9448
5014,16474
5014,8351
5014,1682
5014,21315
5015,14373
5015,15370
5015,22083
5015,16798
5015,7962
5015,16798
5015,7962
5015,14874
5016,4514
5016,4514
5016,18527
5016,11297
5017,22149
5017,15848
5017,16379
5017,7
5018,19123
5018,15862
5018,1443
5018,17651
5019,15491
5019,366
5019,1384
5019,17719
5019,19757
5019,22951
5019,22210
5019,10057
5020,17841
5020,17841
5020,1789
5020,19888
5021,23803
5021,3297
5021,8567
5021,2537
5022,15949
5022,24138
5022,6446
5022,6446
5023,20009
5023,12158
5023,12158
5023,12799
5023,2349
5023,3339
5024,24634
5024,23920
5024,23920
5024,7980
5024,15707
5024,17085
5024,11660
5024,24292
5024,9212
5024,20272
5024,15825
5024,9232
5024,8101
5024,24835
5024,22555
5024,16566
5024,8892
5025,7761
5025,8311
5025,7761
5025,8311
5026,13792
5026,18755
5026,23064
5026,8847
5026,12281
5026,19468
5027,2179
5027,10670
5027,7021
5027,13481
5027,14921
5028,22718
5028,21450
5028,20645
5028,23111
5029,8598
5029,8470
5029,7712
5029,22139
5030,22708
5030,22068
5030,12336
5030,4769
5031,22890
5031,14895
5031,16310
5031,16310
5031,19738
5031,6304
5031,19998
5031,21435
5031,111
5031,111
5031,4345
5031,10954
5031,19539
5031,18952
5032,23833
5032,3076
5032,3076
5032,5337
5032,13692
5032,2092
5032,9479
5032,18755
5032,23064
5032,24197
5032,6596
5032,24086
5032,176
5032,24944
5032,13144
5033,17982
5033,7211
5033,7860
5033,1357
5034,15683
5034,15683
5034,4695
5034,17288
5035,22762
5035,13154
5035,14528
5035,17536
5036,23199
5036,13159
5036,19402
5036,324
5037,14651
5037,16109
5037,24124
5037,3115
5037,8503
5037,8503
5037,12519
5037,5634
5038,22087
5038,10893
5038,4108
5038,22799
5038,22799
5038,22150
5038,7361
5039,17841
5039,17841
5039,17135
5039,17135
5039,1099
5039,1099
5039,16298
5039,19964
5039,18297
5039,23064
5039,2822
5039,16326
5039,11583
5040,22897
5040,23071
5040,23071
5040,10368
5041,19881
5041,6235
5041,6235
5041,4162
5041,4162
5041,6051
5041,6051
5041,13115
5041,24848
5042,17747
5042,17251
5042,16492
5042,8031
5042,20982
5042,18943
5042,16926
5042,6336
5043,8848
5043,8848
5043,304
5043,22766
5043,19798
5044,1916
5044,1916
5044,13883
5044,19695
5045,880
5045,9005
5045,1232
5045,17136
5046,14174
5046,7226
5046,20144
5046,16282
5047,8150
5047,11889
5047,8898
5047,7133
5047,5072
5047,1249
5047,23828
5047,5555
5047,2633
5047,1013
5048,12175
5048,11048
5048,12491
5048,3875
5048,2032
5049,11252
5049,11181
5049,5389
5049,176
5049,3413
5049,598
5049,24681
5049,22396
5049,24161
5049,5959
5050,21768
5050,8839
5050,4869
5050,3814
5050,7155
5050,938
5050,15843
5050,959
5050,8602
5051,2437
5051,11478
5051,21637
5051,765
5051,22477
5051,266
5051,3127
5051,19551
5052,992
5052,4422
5052,12682
5052,16933
5052,22578
5053,2386
5053,7847
5053,9879
5053,9879
5054,12297
5054,3878
5054,12297
5054,3878
5055,3270
5055,6367
5055,324
5055,1253
5055,24615
5055,8214
5055,3455
5056,12260
5056,12260
5056,9226
5056,10059
5056,10150
5056,3392
5057,10538
5057,3668
5057,5101
5057,24672
5057,13623
5057,14025
5057,20052
5057,22922
5058,12574
5058,17747
5058,7680
5058,11068
5058,22002
5058,7527
5058,5885
5058,6263
5058,19092
5058,8794
5058,2683
5058,6878
5059,8242
5059,9527
5059,17492
5059,7793
5059,7793
5059,16728
5059,1321
5060,1933
5060,22147
5060,22147
5060,17091
5061,20984
5061,9833
5061,23517
5061,23517
5061,2674
5061,14823
5061,11042
5061,8253
5062,2633
5062,24830
5062,7824
5062,11020
5063,8096
5063,1413
5063,17486
5063,1413
5063,17486
5063,9368
5064,5248
5064,5248
5064,3443
5064,2299
5065,19190
5065,2822
5065,23841
5065,24760
5066,10518
5066,12343
5066,18359
5066,24725
5066,6550
5066,17817
5066,12845
5066,8503
5067,13935
5067,2170
5067,6764
5067,15510
5067,5649
5067,5285
5067,11255
5067,17884
5067,10634
5067,16816
5067,11209
5067,10634
5067,19776
5067,11267
5067,17177
5067,16047
5067,13183
5068,10683
5068,4486
5068,16324
5068,11312
5068,21322
5069,4757
5069,8710
5069,19939
5069,8710
5069,19939
5070,19049
5070,19049
5070,720
5070,6105
5070,6105
5070,9974
5070,14059
5070,2827
5071,11022
5071,946
5071,23260
5071,21336
5072,19304
5072,17353
5072,21164
5072,11433
5072,24074
5073,22977
5073,19463
5073,11713
5073,5148
5074,17309
5074,2102
5074,1600
5074,171
5075,12219
5075,6554
5075,24870
5075,2505
5076,18715
5076,15488
5076,22903
5076,10883
5076,12531
5076,9189
5076,4460
5076,9164
5077,4421
5077,4421
5077,6151
5077,22210
5078,21317
5078,8409
5078,8219
5078,7905
5078,1789
5078,1789
5078,19888
5078,19888
5078,1789
5078,19888
5078,10528
5078,1253
5078,21028
5078,21028
5078,15177
5078,6968
5078,7747
5078,22205
5078,14575
5078,20567
5078,7501
5078,1133
5078,421
5079,8030
5079,8030
5079,287
5079,15011
5080,8916
5080,18768
5080,9798
5080,9798
5080,5864
5081,2199
5081,9624
5081,9624
5081,17697
5081,1340
5081,1628
5081,12716
5081,12145
5082,11583
5082,4720
5082,4189
5082,3666
5082,3547
5082,14271
5082,680
5082,680
5083,2336
5083,9741
5083,21552
5083,9741
5083,21552
5084,9075
5084,2336
5084,9741
5084,21552
5084,9741
5085,9913
5085,1789
5085,19888
5085,10792
5085,2336
5085,9741
5085,21552
5085,9741
5086,9400
5086,5204
5086,2040
5086,2040
5087,17325
5087,22473
5087,10813
5087,7955
5088,18502
5088,15646
5088,16958
5088,14925
5088,7475
5088,8906
5088,3767
5088,8760
5088,5489
5088,13502
5089,2396
5089,5547
5089,2299
5089,1806
5090,9096
5090,5990
5090,22685
5090,14263
5091,16591
5091,9192
5091,23414
5091,106
5091,4729
5091,24687
5091,11697
5091,2003
5091,6300
5091,16535
5091,11365
5091,1507
5091,6439
5091,24590
5091,21273
5091,141
5092,16459
5092,13585
5092,18320
5092,10594
5092,7683
5092,10571
5092,2847
5092,1280
5093,13723
5093,14904
5093,1996
5093,12139
5093,9222
5093,9700
5094,17747
5094,6575
5094,24003
5094,10922
5094,19073
5094,18367
5095,19576
5095,1413
5095,6194
5095,1413
5095,6194
5095,21868
5095,10120
5095,9368
5095,4720
5095,14255
5095,6347
5095,17178
5096,15370
5096,1378
5096,13415
5096,10484
5097,10213
5097,2300
5097,11968
5097,15592
5097,7416
5097,2931
5097,2931
5097,5155
5097,9465
5097,694
5097,12842
5097,5886
5098,17093
5098,17093
5098,1983
5098,17743
5099,11135
5099,3936
5099,8297
5099,7896
5099,1564
5099,5410
5100,6427
5100,3753
5100,4736
5100,3137
5101,10099
5101,10099
5101,6293
5101,4708
5101,4708
5102,21513
5102,21513
5102,1280
5102,2311
5102,16728
5102,18221
5102,23358
5102,15789
5102,18197
5103,11417
5103,24681
5103,13614
5103,3529
5103,15964
5103,5155
5104,11576
5104,22827
5104,11404
5104,15524
5105,14564
5105,10383
5105,10383
5105,9250
5105,19191
5105,8359
5105,6336
5105,6336
5106,15835
5106,13935
5106,2170
5106,13383
5107,4877
5107,20689
5107,2542
5107,3076
5107,4669
5107,7668
5107,5986
5107,20689
5107,2542
5107,3076
5107,4669
5107,7668
5107,5986
5107,19206
5107,22876
5107,13640
5107,19776
5107,13013
5107,2365
5107,16964
5107,225
5107,5986
5107,5986
5107,24200
5107,16370
5107,22573
5107,18267
5107,21132
5107,24444
5107,1862
5107,17283
5107,16658
5107,3052
5107,2682
5107,17454
5107,14457
5107,8348
5107,21356
5107,3945
5107,7224
5107,14121
5107,14299
5107,3887
5107,24401
5107,16789
5107,22382
5107,10635
5107,18200
5107,12260
5107,4806
5107,18200
5107,12260
5107,4806
5107,5635
5107,2771
5107,1922
5107,4729
5107,13142
5107,16106
5107,2170
5107,6057
5107,23123
5107,23892
5107,23892
5107,18746
5107,12526
5107,12047
5107,7778
5107,7778
5107,1369
5107,23886
5107,17884
5107,10634
5107,10599
5107,21199
5107,9805
5107,8708
5107,10634
5107,4346
5107,20093
5107,4731
5107,9069
5107,19609
5107,4731
5107,9069
5107,19609
5107,1211
5107,22246
5107,8691
5107,9959
5107,3378
5107,14748
5107,22792
5107,15177
5107,4280
5107,9233
5107,299
5107,14815
5107,1095
5107,15835
5107,24681
5107,23280
5107,13410
5107,1515
5107,6607
5107,6285
5108,4667
5108,9095
5108,21267
5108,19595
5108,21669
5108,22382
5108,19392
5108,1267
5108,5469
5108,23020
5108,4667
5108,23922
5108,11382
5108,17784
5108,4786
5108,15108
5108,8166
5108,3681
5108,16488
5108,5148
5108,5445
5108,16620
5108,18357
5108,4206
5109,23364
5109,23364
5109,15888
5109,1026
5109,1026
5109,18646
5109,24720
5109,18577
5110,3140
5110,17611
5110,4568
5110,24761
5110,17449
5111,18082
5111,17795
5111,15065
5111,7269
5112,13361
5112,15686
5112,6542
5112,15440
5112,20213
5112,10603
5112,17905
5112,17794
5112,10061
5113,2336
5113,9741
5113,21552
5113,9741
5114,2336
5114,9741
5114,21552
5114,9741
5115,24562
5115,1844
5115,24030
5115,505
5115,22163
5115,7971
5115,4901
5115,20446
5115,21263
5115,7971
5115,4901
5115,20446
5115,21263
5115,16079
5115,5831
5115,18565
5115,22008
5115,12448
5115,3990
5115,2173
5115,3990
5116,20024
5116,7117
5116,7117
5116,5864
5116,9937
5116,21475
5116,5275
5116,20915
5116,16012
5116,18813
5116,22920
5117,10958
5117,21956
5117,10065
5117,10719
5118,5204
5118,17594
5118,7916
5118,1413
5119,13737
5119,19089
5119,19089
5119,2340
5120,7877
5120,23720
5120,11297
5120,1931
5121,18385
5121,18385
5121,6025
5121,21305
5122,9802
5122,9802
5122,9918
5122,1499
5123,21966
5123,2064
5123,20843
5123,13546
5124,2336
5124,9741
5124,21552
5124,9741
5124,21552
5125,15194
5125,2431
5125,22230
5125,15951
5125,22230
5126,8766
5126,1533
5126,8762
5126,16106
5126,7170
5126,4492
5126,19423
5126,4041
5127,7025
5127,17040
5127,12514
5127,22878
5127,20697
5127,20697
5128,7117
5128,7117
5128,3603
5128,2480
5129,13748
5129,19116
5129,9372
5129,6324
5129,18129
5129,2999
5129,19113
5130,505
5130,1664
5130,1664
5130,283
5130,1440
5131,22333
5131,15502
5131,1598
5131,1598
5132,1991
5132,4901
5132,4901
5132,6045
5133,18088
5133,6588
5133,6588
5133,14758
5134,21787
5134,768
5134,21787
5134,768
5135,24552
5135,17827
5135,18408
5135,8432
5135,14270
5136,3152
5136,14813
5136,19825
5136,22863
5137,23047
5137,23047
5137,88
5137,19807
5137,19807
5137,12352
5137,4135
5137,22845
5137,16757
5137,11786
5138,12932
5138,14553
5138,14166
5138,19833
5139,17131
5139,19677
5139,1219
5139,14986
5140,6753
5140,18872
5140,17289
5140,7306
5140,7511
5140,7511
5140,23443
5140,17109
5140,19930
5140,13723
5140,7284
5140,5021
5140,16537
5140,11313
5140,14108
5140,16913
5140,678
5140,300
5140,14455
5140,13662
5141,8291
5141,2336
5141,9741
5141,21552
5141,9741
5141,21552
5142,7096
5142,24545
5142,5946
5142,20426
5142,23360
5142,23887
5142,23887
5143,720
5143,16757
5143,11786
5143,17475
5143,16744
5144,23324
5144,4898
5144,19191
5144,1054
5145,15988
5145,15988
5145,2633
5145,2633
5145,14358
5145,24830
5145,24830
5145,4096
5145,2349
5145,2336
5145,9741
5145,21552
5145,9741
5145,21552
5145,1414
5145,9981
5145,21306
5146,1789
5146,19888
5146,1789
5146,19888
5146,1789
5146,1789
5146,19888
5146,19888
5146,5791
5146,22408
5146,20130
5146,9513
5146,8232
5146,8232
5147,15306
5147,9947
5147,18262
5147,17240
5148,18709
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5148,3753
5149,19247
5149,11680
5149,3303
5149,12101
5149,16041
5149,1965
5149,19682
5149,1568
5150,2549
5150,2549
5150,24471
5150,2549
5151,5561
5151,17503
5151,24175
5151,14100
5151,24900
5152,20898
5152,18188
5152,18244
5152,10634
5153,2441
5153,10097
5153,18051
5153,2601
5154,305
5154,15865
5154,9944
5154,4419
5154,21787
5154,21787
5154,4929
5154,19664
5155,20760
5155,21546
5155,21546
5155,19091
5155,15021
5155,10727
5155,4736
5156,22861
5156,11078
5156,11630
5156,5723
5157,23798
5157,24589
5157,24589
5157,24589
5158,13522
5158,13522
5158,20895
5158,5023
5158,5023
5158,13973
5158,13172
5159,15835
5159,23754
5159,2413
5159,24703
5160,24790
5160,2368
5160,10317
5160,16757
5160,11786
5161,20146
5161,16459
5161,17841
5161,17841
5162,2091
5162,1096
5162,5261
5162,12101
5163,12213
5163,24298
5163,23398
5163,10740
5163,13195
5163,14267
5163,10449
5163,14714
5163,15537
5163,9937
5163,11750
5164,13295
5164,16476
5164,19408
5164,2424
5164,9131
5164,6623
5164,20319
5165,21296
5165,9567
5165,17072
5165,8590
5165,5556
5165,5556
5165,11057
5166,13850
5166,13850
5166,3982
5166,15361
5167,7119
5167,16251
5167,3231
5167,12938
5167,2349
5167,17165
5167,2372
5167,14906
5167,11738
5167,23896
5167,415
5167,10307
5167,8869
5167,23980
5168,6446
5168,6446
5168,20573
5168,23298
5169,6831
5169,1647
5169,2336
5169,9741
5169,21552
5169,9741
5169,21552
5170,10371
5170,8773
5170,9700
5170,8015
5171,9238
5171,9238
5171,23874
5171,255
5171,13494
5171,7202
5171,13585
5171,13246
5171,4402
5171,5415
5171,13748
5171,13951
5172,15771
5172,15223
5172,15620
5172,13806
5172,6096
5172,1625
5172,23386
5173,20514
5173,14963
5173,8260
5173,19504
5173,13647
5173,5254
5173,21219
5174,24522
5174,10559
5174,15371
5174,15371
5174,2778
5174,8561
5175,10660
5175,24290
5175,14673
5175,9850
5175,7174
5175,24824
5175,11702
5175,24316
5175,5011
5175,14814
5175,23260
5176,22576
5176,15383
5176,20106
5176,11572
5177,10464
5177,18616
5177,16107
5177,720
5177,18979
5177,4223
5178,2336
5178,9741
5178,21552
5178,9741
5179,24127
5179,18699
5179,17175
5179,17175
5180,15162
5180,9700
5180,19327
5180,22908
5180,20984
5180,21957
5181,16841
5181,14361
5181,9306
5181,9306
5181,17127
5182,18470
5182,17221
5182,5241
5182,16695
5183,24253
5183,7122
5183,13051
5183,3837
5184,19370
5184,4246
5184,19697
5184,1791
5185,18013
5185,1246
5185,124
5185,18641
5185,8021
5185,7264
5185,23036
5185,3584
5186,20448
5186,15308
5186,23643
5186,11583
5187,16001
5187,14402
5187,5179
5187,15482
5188,9721
5188,22389
5188,18661
5188,8065
5188,13302
5188,6290
5189,11992
5189,23280
5189,21435
5189,3845
5189,10038
5190,3065
5190,24079
5190,9604
5190,7239
5190,7239
5190,19131
5190,13271
5190,24110
5190,24110
5190,24178
5190,11501
5190,12452
5190,11839
5191,14526
5191,1767
5191,1767
5191,7633
5191,15748
5192,13346
5192,13346
5192,6336
5192,6336
5193,7019
5193,10278
5193,1026
5193,1026
5194,22931
5194,19979
5194,19979
5194,22803
5195,15977
5195,3047
5195,3339
5195,18565
5196,16429
5196,24079
5196,2822
5196,18003
5196,13792
5196,16637
5196,8847
5196,13809
5196,16009
5196,8961
5196,18179
5197,12497
5197,1513
5197,9009
5197,6864
5198,6446
5198,6446
5198,20573
5198,7493
5199,9589
5199,11680
5199,24397
5199,4519
5199,4411
5199,5006
5199,8069
5199,19353
5200,3307
5200,15617
5200,1515
5200,17007
5200,17007
5200,3226
5200,6881
5200,6881
5201,2396
5201,11551
5201,10171
5201,16708
5202,8753
5202,21418
5202,14986
5202,2905
5202,21487
5202,680
5202,21487
5202,680
5202,17748
5202,14174
5202,21835
5202,4388
5203,6485
5203,24687
5203,19117
5203,19772
5204,14555
5204,15580
5204,23999
5204,5557
5205,22398
5205,19444
5205,22398
5205,19444
5205,24687
5205,14668
5205,24814
5206,590
5206,24791
5206,12304
5206,12304
5207,17935
5207,5032
5207,15937
5207,14343
5207,16052
5207,23326
5207,16737
5207,12410
5208,17132
5208,8695
5208,10893
5208,15638
5209,7607
5209,15977
5209,4091
5209,23947
5210,11417
5210,21686
5210,17720
5210,22150
5210,14739
5210,24169
5211,11971
5211,2883
5211,18872
5211,10837
5211,5412
5212,2669
5212,19005
5212,19166
5212,12816
5212,6510
5212,18896
5212,9430
5212,5712
5212,18751
5213,11181
5213,24795
5213,6813
5213,4418
5214,1941
5214,23076
5214,12391
5214,12391
5214,2211
5215,10339
5215,15446
5215,24703
5215,15643
5215,2984
5215,20580
5215,9197
5215,13935
5215,22515
5215,22515
5216,3273
5216,13029
5216,12751
5216,370
5217,18599
5217,20107
5217,2760
5217,18030
5218,2336
5218,9741
5218,21552
5218,9741
5218,21552
5218,1414
5218,6923
5218,6923
5219,22376
5219,24692
5219,6923
5219,24692
5219,6923
5219,9567
5220,18003
5220,13205
5220,20960
5220,4745
5220,21832
5220,17464
5220,21215
5220,23750
5221,1789
5221,19888
5221,2579
5221,7039
5221,24514
5222,20527
5222,3668
5222,11330
5222,20706
5222,12673
5222,13730
5222,23015
5223,8848
5223,8848
5223,22475
5223,23256
5224,16281
5224,16281
5224,20724
5224,9273
5224,12974
5225,1655
5225,1655
5225,15059
5225,2443
5225,20353
5225,7495
5225,7495
5225,23356
5226,10673
5226,11494
5226,3491
5226,4728
5227,17887
5227,5146
5227,6939
5227,3366
5228,22259
5228,20714
5228,7308
5228,3143
5229,6169
5229,10497
5229,15261
5229,8535
5230,18836
5230,3767
5230,13792
5230,24397
5231,8710
5231,8710
5231,21706
5231,11606
5232,19576
5232,7772
5232,7117
5232,7117
5233,8848
5233,8848
5233,12472
5233,21497
5234,9717
5234,10003
5234,12285
5234,15510
5235,3889
5235,21051
5235,2119
5235,4583
5236,20191
5236,2837
5236,22907
5236,10793
5237,17059
5237,16567
5237,1249
5237,22416
5237,21149
5237,3052
5237,10472
5238,24692
5238,24692
5238,10797
5238,13792
5238,18836
5238,19266
5238,16041
5238,22762
5238,7128
5239,12640
5239,14323
5239,2827
5239,23014
5239,15306
5239,1298
5240,14432
5240,23648
5240,10277
5240,6768
5240,1348
5240,16916
5240,15558
5240,21749
5241,10162
5241,10162
5241,22021
5241,17669
5242,13290
5242,1789
5242,19888
5242,17178
5242,11057
5243,9608
5243,9608
5243,24246
5243,24246
5243,8552
5244,4096
5244,6326
5244,14688
5244,14688
5245,13163
5245,7585
5245,1311
5245,9654
5245,8710
5245,8710
5245,11703
5245,11703
5245,935
5245,15762
5245,12875
5245,20022
5245,16502
5245,2352
5245,21399
5245,1074
5245,8522
5245,7874
5245,9440
5245,5152
5245,11348
5245,18128
5245,6813
5245,21238
5245,8437
5245,22660
5245,15023
5245,15023
5245,773
5245,22408
5245,23077
5245,23077
5245,7746
5245,10294
5245,18615
5245,10247
5245,6419
5245,23481
5245,14161
5245,2661
5245,12200
5245,15686
5245,17507
5245,14420
5245,1004
5245,24017
5245,8189
5245,2945
5245,12966
5245,9405
5245,6241
5245,11589
5245,9328
5245,8064
5245,13522
5245,13522
5245,8134
5245,12825
5245,3752
5245,300
5245,3622
5245,15779
5245,10040
5245,7390
5245,15278
5245,15142
5245,20756
5245,14584
5245,17136
5245,17943
5245,20895
5245,20297
5245,10355
5245,449
5245,14929
5245,6135
5245,8001
5245,7001
5245,4442
5245,3704
5246,4547
5246,14361
