uid,sid
3819,9633
3819,13232
3819,3037
3819,6904
3819,5527
3820,20059
3820,13236
3820,9285
3820,15147
3821,16974
3821,10988
3821,6568
3821,20150
3821,8005
3821,8005
3821,13294
3821,5880
3821,16936
3821,11258
3821,8005
3821,17141
3821,13751
3821,2196
3821,5880
3821,7266
3821,14449
3821,2315
3821,9393
3821,1911
3821,8005
3821,6692
3821,9008
3821,17880
3821,4992
3821,12327
3821,13807
3821,4416
3821,4989
3821,6111
3821,8854
3821,16682
3821,12594
3821,14887
3821,8076
3821,9172
3821,5955
3821,10376
3821,9080
3821,7384
3821,9676
3821,6102
3821,12296
3822,14553
3822,11891
3822,2472
3822,12360
3823,9077
3823,14916
3823,20530
3823,7299
3823,2172
3823,3823
3823,16340
3823,4818
3824,9848
3824,20368
3824,10077
3824,8957
3824,15772
3824,10635
3824,6220
3824,15909
3824,16858
3824,17560
3824,14449
3824,6904
3824,9104
3824,8005
3824,2996
3824,18183
3824,12760
3824,8005
3824,14077
3824,6012
3824,4916
3824,6532
3824,9800
3824,8237
3824,12753
3824,19708
3824,18667
3824,17141
3824,9168
3824,13466
3824,13601
3824,11598
3824,20523
3825,3340
3825,9255
3825,18584
3825,14492
3825,13996
3825,19460
3825,1849
3825,5245
3825,8005
3825,8869
3825,15409
3825,6179
3825,13702
3826,13106
3826,16478
3826,18193
3826,20643
3826,4511
3827,15598
3827,6258
3827,10259
3827,17800
3827,14985
3827,16895
3827,15391
3827,5298
3827,7384
3827,3712
3827,4260
3827,591
3827,20178
3827,16478
3827,16310
3827,7685
3827,898
3827,13323
3827,14190
3827,15083
3827,2143
3827,11647
3827,18223
3827,3974
3827,17196
3827,17205
3827,826
3827,15491
3827,11656
3827,12760
3827,20512
3827,4251
3827,5251
3827,14077
3827,6392
3827,3174
3827,408
3827,16652
3827,128
3827,19472
3827,12411
3827,15089
3827,10000
3827,19811
3827,2196
3827,17745
3827,16156
3827,8555
3828,14029
3828,18642
3828,7684
3828,15110
3828,8371
3828,14667
3828,7005
3828,18521
3828,631
3828,15927
3829,4649
3829,5598
3829,9099
3829,9308
3830,10921
3830,13664
3830,20598
3830,20584
3831,14198
3831,11656
3831,6012
3831,6700
3832,12826
3832,15453
3832,2305
3832,1043
3832,2580
3832,14219
3833,19805
3833,9581
3833,2732
3833,19408
3833,17953
3833,12230
3834,13695
3834,3386
3834,19058
3834,12394
3834,8440
3834,19334
3835,17650
3835,16538
3835,9098
3835,2314
3835,11292
3835,4529
3836,17818
3836,17011
3836,12422
3836,19379
3836,415
3836,16072
3836,13661
3836,1370
3836,20076
3836,7079
3836,6272
3836,7247
3836,8783
3836,7511
3836,3573
3836,6007
3836,13656
3836,23
3836,5845
3836,3238
3836,1674
3836,5326
3836,8591
3836,1862
3837,5586
3837,19058
3837,12650
3837,12915
3837,6864
3837,20232
3837,11322
3837,7102
3837,19645
3838,12326
3838,1030
3838,9610
3838,7949
3839,8982
3839,20042
3839,2726
3839,15498
3839,18518
3839,5765
3839,7015
3839,4507
3839,10827
3839,13290
3839,5131
3839,6326
3839,272
3839,13092
3839,11649
3839,19467
3840,6203
3840,4720
3840,7349
3840,108
3841,17260
3841,5788
3841,407
3841,7966
3842,2314
3842,14339
3842,18256
3842,17481
3842,689
3842,13201
3842,12136
3842,14721
3842,10899
3842,12076
3842,9493
3842,19682
3842,9414
3842,4078
3842,15368
3842,4284
3842,11712
3842,5828
3842,2734
3842,16439
3842,13727
3842,12521
3842,7299
3842,17844
3842,20174
3842,19721
3842,20439
3842,7518
3842,5385
3842,9716
3842,4023
3842,13026
3843,7511
3843,4658
3843,14441
3843,4392
3844,19108
3844,13133
3844,5765
3844,11022
3845,14375
3845,10947
3845,7714
3845,4769
3846,19554
3846,12791
3846,18396
3846,16767
3846,1013
3846,1788
3847,1522
3847,2832
3847,2832
3847,15576
3847,13143
3847,18035
3847,8903
3847,2507
3848,1531
3848,4170
3848,19734
3848,14338
3849,5803
3849,2505
3849,19303
3849,7982
3850,1212
3850,11779
3850,11779
3850,12271
3850,15174
3850,6013
3850,8191
3850,19173
3850,1887
3850,17141
3850,14892
3851,7245
3851,20187
3851,7919
3851,7389
3851,12882
3851,4222
3851,2209
3851,10850
3852,2027
3852,17144
3852,5966
3852,879
3852,20056
3852,18746
3852,753
3852,13522
3853,10111
3853,407
3853,17407
3853,4212
3853,4239
3854,12760
3854,6844
3854,17783
3854,8539
3854,11540
3855,6739
3855,18213
3855,16548
3855,10244
3856,20653
3856,14052
3856,7341
3856,9815
3857,5187
3857,16068
3857,16068
3857,14973
3858,5315
3858,3286
3858,14818
3858,19936
3859,2034
3859,19058
3859,14717
3859,12403
3859,14728
3860,12033
3860,8850
3860,12638
3860,1427
3861,8933
3861,10145
3861,3371
3861,7384
3862,10200
3862,9028
3862,8726
3862,1452
3862,10630
3862,19342
3863,8803
3863,11107
3863,2314
3863,9053
3864,14004
3864,5390
3864,827
3864,19616
3865,3146
3865,18435
3865,15822
3865,11966
3865,4752
3866,16400
3866,10769
3866,2717
3866,8626
3866,15580
3866,1027
3866,5657
3867,6953
3867,5758
3867,18753
3867,19905
3867,13253
3867,6148
3867,209
3867,19727
3867,16617
3867,2951
3867,13770
3867,4363
3867,17051
3867,16997
3867,5346
3867,2652
3867,20365
3867,6953
3867,566
3867,19217
3867,11820
3867,15310
3867,8655
3867,10036
3867,19166
3867,20075
3867,5385
3867,3030
3867,2060
3867,15969
3867,8129
3867,9166
3867,13935
3867,13989
3867,9189
3867,15090
3867,1389
3867,3410
3867,17051
3867,10517
3867,19443
3867,7268
3867,10200
3867,19250
3867,12977
3867,17255
3867,4399
3867,7134
3867,5097
3867,19058
3867,6600
3867,18367
3867,18683
3867,10048
3867,1810
3867,98
3867,14339
3867,17602
3867,9986
3867,3827
3867,12517
3867,13669
3867,12995
3867,13082
3867,12101
3867,4588
3867,17789
3867,2032
3867,14889
3867,4331
3867,2700
3867,12344
3867,18068
3867,12136
3867,10579
3867,19334
3867,20010
3867,12682
3867,1363
3867,18646
3867,19988
3867,10094
3867,12254
3867,7801
3867,13634
3867,8799
3867,5975
3867,10895
3867,20483
3867,4292
3867,5322
3867,17968
3867,18840
3867,9562
3867,13350
3867,5622
3867,8972
3867,10554
3867,4929
3867,14283
3867,8800
3867,6588
3867,19342
3867,19682
3867,10686
3867,412
3867,19112
3867,5717
3867,13604
3867,4834
3867,8373
3867,9895
3867,11430
3867,10340
3867,14848
3867,10079
3867,10474
3867,9512
3867,3077
3867,9493
3867,12076
3867,12114
3867,14527
3867,14418
3867,7172
3867,12382
3867,4906
3867,15768
3867,19596
3867,18224
3867,11098
3867,4441
3867,5278
3867,14608
3867,691
3867,13378
3867,16649
3867,776
3867,9542
3867,19147
3867,4871
3867,20595
3867,6353
3867,3068
3867,3366
3867,15499
3867,16631
3867,1445
3867,15457
3868,9031
3868,7436
3868,16273
3868,9182
3868,16334
3869,407
3869,20126
3869,10175
3869,16924
3869,1253
3869,6978
3870,2839
3870,12838
3870,10246
3870,1846
3870,14847
3870,2590
3870,5263
3870,17852
3871,2968
3871,2968
3871,2968
3871,5390
3871,5390
3871,17734
3871,9848
3871,5390
3871,5390
3871,1029
3871,3297
3872,18262
3872,1760
3872,14266
3872,5245
3872,899
3872,18214
3872,19876
3872,14492
3873,12625
3873,19263
3873,2119
3873,14572
3873,14648
3874,2129
3874,1711
3874,2065
3874,16804
3874,13042
3874,2885
3874,18189
3875,3614
3875,16110
3875,1106
3875,4302
3876,18642
3876,7005
3876,5855
3876,779
3876,2082
3876,6121
3877,16068
3877,14973
3877,11933
3877,1497
3878,7429
3878,16179
3878,12835
3878,13469
3878,1093
3878,1830
3879,8034
3879,10774
3879,16462
3879,4399
3879,7134
3879,15310
3879,5097
3879,18367
3879,19510
3879,4441
3880,10484
3880,3979
3880,17107
3880,13210
3881,2196
3881,6316
3881,11367
3881,18438
3881,4749
3882,6552
3882,2930
3882,19616
3882,18213
3882,206
3882,10200
3883,19058
3883,10145
3883,5385
3883,3084
3884,14811
3884,2217
3884,2296
3884,8547
3884,8930
3884,11919
3884,4806
3884,8365
3884,7123
3884,6598
3884,16334
3884,8371
3884,2592
3884,14919
3884,9408
3884,16738
3884,3371
3884,5024
3884,10621
3884,13702
3884,9791
3884,17299
3884,19955
3884,18048
3884,4141
3884,3467
3884,16118
3884,6493
3884,9182
3884,19113
3884,148
3884,7688
3884,10010
3884,13469
3884,2021
3884,18400
3884,10826
3884,16028
3884,7394
3884,4755
3884,19859
3884,16463
3884,14174
3884,9860
3884,16886
3884,4437
3884,13210
3884,6443
3884,4559
3884,2209
3884,17040
3884,17046
3884,11629
3884,12882
3884,17807
3884,8754
3884,9461
3884,14446
3884,8551
3884,11183
3884,6157
3884,6129
3884,20153
3884,16388
3884,10087
3884,18174
3884,204
3884,9570
3885,18627
3885,17318
3885,3726
3885,4511
3885,10825
3886,15409
3886,5973
3886,15089
3886,11641
3887,18398
3887,670
3887,12531
3887,2345
3888,7583
3888,5979
3888,10850
3888,5828
3889,13074
3889,8272
3889,16050
3889,18004
3889,9770
3889,14728
3890,4462
3890,6038
3890,11280
3890,12842
3891,15519
3891,5298
3891,4529
3891,13325
3892,1692
3892,13030
3892,10339
3892,13256
3893,11151
3893,17139
3893,9116
3893,13758
3893,1239
3894,13057
3894,8774
3894,13240
3894,5803
3894,12882
3894,13210
3894,4559
3894,13515
3894,17842
3894,19485
3895,4090
3895,12024
3895,11482
3895,13462
3896,12760
3896,14739
3896,16273
3896,6904
3896,6904
3897,19058
3897,9028
3897,9071
3897,20675
3897,10067
3897,4567
3898,10484
3898,12930
3898,1453
3898,10376
3898,1926
3898,9436
3898,3979
3899,558
3899,18642
3899,15622
3899,19037
3900,8980
3900,4559
3900,16134
3900,20153
3900,20006
3901,12074
3901,3256
3901,13427
3901,18642
3901,16124
3901,4292
3902,19616
3902,19744
3902,5134
3902,4421
3902,3878
3902,12132
3903,11811
3903,16528
3903,721
3903,738
3904,15998
3904,547
3904,2862
3904,9222
3904,8626
3905,17647
3905,15610
3905,12826
3905,15683
3905,7266
3905,15242
3905,14449
3906,11676
3906,16824
3906,18076
3906,6336
3907,15008
3907,16869
3907,19335
3907,19178
3908,13302
3908,8532
3908,17120
3908,3652
3909,6545
3909,14655
3909,2504
3909,11931
3909,6607
3910,14726
3910,13579
3910,18142
3910,10233
3910,241
3910,10309
3910,10746
3910,13989
3910,12613
3910,7268
3910,15488
3910,5828
3911,12481
3911,20009
3911,14492
3911,3218
3912,15119
3912,15598
3912,16538
3912,8247
3913,14890
3913,19749
3913,13435
3913,5125
3913,11106
3913,14689
3914,5298
3914,2580
3914,17141
3914,17141
3914,18396
3914,1132
3914,15037
3914,15297
3914,19346
3914,15416
3914,15629
3914,7026
3914,2967
3914,11116
3915,12711
3915,10024
3915,8243
3915,17539
3916,4335
3916,20468
3916,2541
3916,14174
3916,9714
3916,12128
3917,20368
3917,15774
3917,16004
3917,20390
3918,9028
3918,7962
3918,9346
3918,12567
3919,18555
3919,11488
3919,6815
3919,1616
3920,12483
3920,2209
3920,17989
3920,7005
3921,19202
3921,10307
3921,4112
3921,16499
3922,6858
3922,12085
3922,19307
3922,8280
3922,12122
3923,7647
3923,3572
3923,9029
3923,8192
3923,6762
3923,14434
3923,9461
3923,18624
3924,19557
3924,18686
3924,5614
3924,15222
3924,10840
3925,13325
3925,13210
3925,18213
3925,2027
3926,20323
3926,4934
3926,17715
3926,17218
3926,2082
3927,75
3927,10675
3927,12864
3927,8123
3928,19744
3928,19521
3928,14258
3928,16703
3929,18584
3929,5060
3929,8692
3929,12108
3929,6598
3929,16334
3929,6647
3929,20026
3929,5803
3929,7966
3929,13782
3929,5245
3930,2196
3930,19521
3930,17293
3930,6258
3931,10757
3931,7978
3931,922
3931,10278
3931,20045
3931,7532
3931,5390
3931,19824
3931,10091
3931,6541
3931,5248
3931,14080
3932,12744
3932,19936
3932,19630
3932,12882
3932,4559
3932,15121
3932,18424
3932,1253
3933,5192
3933,19035
3933,17916
3933,14449
3934,18739
3934,6777
3934,9383
3934,1493
3934,12727
3934,2211
3935,13021
3935,12832
3935,407
3935,10056
3936,11974
3936,7228
3936,10145
3936,20303
3936,20193
3936,9461
3936,2209
3936,12450
3936,14282
3936,17497
3937,16325
3937,15461
3937,19365
3937,5272
3938,17186
3938,5131
3938,14748
3938,19051
3939,6682
3939,17846
3939,6189
3939,2387
3939,2763
3939,17845
3939,9336
3939,2866
3940,9225
3940,4222
3940,4542
3940,4555
3941,13089
3941,7583
3941,8649
3941,16845
3941,11163
3941,12230
3941,2887
3942,732
3942,687
3942,5681
3942,15752
3942,1531
3942,9159
3942,9747
3943,8345
3943,20051
3943,803
3943,4597
3944,16682
3944,14441
3944,15488
3944,9695
3945,18624
3945,2192
3945,9461
3945,11847
3946,12590
3946,12422
3946,7411
3946,7085
3946,7762
3947,407
3947,6066
3947,19934
3947,15826
3947,15056
3947,16572
3948,5104
3948,9142
3948,15865
3948,4344
3948,1485
3949,15566
3949,19974
3949,5694
3949,1549
3949,4018
3949,1911
3950,15491
3950,5298
3950,3712
3950,18105
3951,2177
3951,7660
3951,8529
3951,9193
3952,306
3952,15421
3952,13325
3952,5849
3952,9872
3953,14167
3953,19494
3953,4067
3953,17033
3954,18872
3954,20044
3954,3734
3954,2164
3954,3886
3954,274
3955,20368
3955,7511
3955,2287
3955,624
3955,10280
3955,8930
3955,13914
3955,15107
3956,9927
3956,12071
3956,11019
3956,6501
3957,11712
3957,15512
3957,6121
3957,12807
3958,2209
3958,3886
3958,18642
3958,9675
3958,17334
3958,9666
3958,8886
3959,16249
3959,3804
3959,670
3959,1361
3960,16965
3960,2487
3960,2082
3960,15512
3961,8847
3961,17202
3961,8941
3961,9848
3961,15772
3961,13171
3961,12724
3961,15673
3962,6924
3962,334
3962,15884
3962,18094
3963,10005
3963,6716
3963,3538
3963,11589
3964,6203
3964,18642
3964,15491
3964,6189
3965,9178
3965,2839
3965,157
3965,20042
3965,3903
3965,5765
3965,6317
3965,8987
3966,6012
3966,5236
3966,14985
3966,10698
3967,14245
3967,17243
3967,5100
3967,2885
3968,3090
3968,2685
3968,2346
3968,20111
3968,5843
3968,3598
3969,10921
3969,20598
3969,13664
3969,16334
3969,8930
3969,1298
3969,19705
3969,10101
3969,14557
3970,16531
3970,7964
3970,10003
3970,8130
3971,75
3971,10556
3971,19863
3971,7811
3972,16110
3972,14728
3972,8047
3972,2704
3973,16221
3973,6891
3973,18659
3973,1026
3974,19113
3974,2209
3974,12882
3974,4559
3975,5365
3975,8371
3975,13114
3975,4808
3975,2862
3975,15622
3975,4776
3975,2424
3976,12450
3976,5100
3976,425
3976,4006
3977,252
3977,5803
3977,12882
3977,15622
3978,5803
3978,7811
3978,10827
3978,4018
3979,12178
3979,16028
3979,4427
3979,15912
3979,6690
3980,9434
3980,4934
3980,8728
3980,5742
3981,12493
3981,10131
3981,3022
3981,10698
3981,8857
3981,12991
3981,16844
3982,19990
3982,3203
3982,19990
3982,5798
3983,14336
3983,14336
3983,19799
3983,6782
3984,5573
3984,17202
3984,476
3984,910
3985,4828
3985,20368
3985,9415
3985,18378
3986,3034
3986,11607
3986,12817
3986,3967
3986,9516
3987,14290
3987,11493
3987,1486
3987,16386
3987,10981
3987,229
3987,20089
3987,2062
3987,4981
3987,5478
3987,175
3987,16767
3987,16135
3987,17884
3987,19472
3987,14405
3987,6562
3987,17729
3987,9345
3987,7270
3987,5787
3987,3053
3987,16859
3987,15845
3987,15845
3987,15845
3987,8849
3987,3990
3987,17243
3987,682
3987,4542
3987,17693
3987,15629
3987,15651
3987,19616
3987,5932
3987,20602
3987,19409
3987,12658
3987,20619
3987,2080
3987,12077
3987,13879
3987,13879
3987,13958
3987,10540
3987,7347
3987,7523
3988,10691
3988,2349
3988,10916
3988,11650
3989,16935
3989,413
3989,3990
3989,2211
3990,996
3990,9049
3990,16819
3990,18638
3991,9253
3991,5246
3991,17897
3991,6578
3992,5757
3992,7583
3992,10481
3992,7811
3993,10921
3993,20598
3993,2160
3993,14258
3994,20288
3994,11081
3994,1699
3994,18629
3994,11648
3994,17207
3994,18708
3994,3207
3994,7506
3994,20096
3994,1219
3994,7479
3994,3505
3994,994
3994,3505
3994,8974
3994,20354
3994,7532
3994,5026
3994,7626
3994,8867
3994,12930
3994,17560
3994,1369
3994,10829
3994,12838
3994,11847
3994,18584
3994,9213
3994,11091
3994,20443
3994,14372
3994,15253
3994,6403
3994,16988
3994,1620
3994,3319
3994,3167
3994,9401
3994,5516
3994,18924
3994,17012
3994,20045
3994,12806
3994,15085
3994,8224
3994,12072
3994,13811
3994,17304
3994,1572
3994,1211
3994,9401
3994,11831
3994,12694
3994,7556
3994,11382
3994,17210
3994,10850
3994,10850
3994,5828
3994,5828
3994,5828
3994,883
3994,14729
3994,11233
3994,12535
3994,15294
3994,4561
3994,6503
3994,10990
3994,19658
3994,16362
3994,14266
3994,17047
3994,797
3994,13610
3994,6934
3994,3761
3994,20009
3994,14666
3994,8290
3994,8765
3994,6321
3994,4885
3994,5853
3994,8521
3994,14622
3994,11182
3994,8692
3994,9169
3994,2992
3994,14110
3994,5000
3994,5766
3994,22
3994,14692
3994,5060
3994,8617
3994,6647
3994,7277
3994,17858
3994,4556
3994,20017
3994,6757
3994,18372
3994,8876
3994,19785
3994,8405
3994,16761
3994,17046
3994,9328
3994,8324
3994,2079
3994,2648
3994,14526
3994,14133
3994,2617
3994,10813
3994,15443
3994,7564
3994,12211
3994,8518
3994,6762
3994,19022
3994,3611
3994,1014
3994,14178
3994,17298
3994,16502
3994,343
3994,1202
3994,5085
3994,11280
3994,10636
3994,2989
3994,2989
3994,3767
3994,7084
3994,12817
3994,16655
3994,6750
3994,15123
3994,1015
3994,16490
3994,17932
3994,12622
3994,16218
3994,20666
3994,451
3994,14757
3994,2989
3994,10233
3994,7313
3994,3195
3994,773
3994,16208
3994,13707
3994,2334
3994,15891
3994,7956
3994,8235
3994,14492
3994,12397
3994,12783
3994,4813
3994,2789
3994,17273
3994,18529
3994,20265
3994,12489
3994,15284
3994,14248
3994,4139
3994,712
3994,13104
3994,16378
3994,8612
3994,68
3994,10806
3994,922
3994,20318
3994,12760
3994,5048
3994,14137
3994,7404
3994,14287
3994,16241
3994,8624
3994,12392
3994,17165
3994,17034
3994,3797
3994,11507
3994,8197
3994,8306
3994,6048
3994,7425
3994,12995
3994,12664
3994,9924
3994,17425
3994,3362
3994,2910
3994,12592
3994,12592
3994,12592
3994,12592
3994,12592
3994,18653
3994,19333
3994,16652
3994,7216
3994,17173
3994,3848
3994,3164
3994,14636
3994,19876
3994,2095
3994,7773
3994,11812
3994,165
3994,10786
3994,16442
3994,11875
3994,4365
3994,3019
3994,11911
3994,12988
3994,10330
3994,12892
3994,15345
3994,6121
3994,1904
3994,5214
3994,596
3994,18131
3994,7875
3994,5122
3994,12572
3994,7781
3994,2424
3994,20653
3994,13788
3994,17196
3994,13261
3994,4363
3994,7125
3994,14484
3994,14077
3994,13802
3994,8681
3994,14121
3994,5186
3994,11221
3994,1900
3995,2903
3995,1523
3995,10021
3995,14245
3995,15934
3996,13664
3996,19716
3996,10621
3996,18300
3996,13210
3996,4737
3997,5052
3997,4729
3997,6472
3997,5555
3997,14258
3998,13802
3998,19224
3998,2212
3998,19369
3998,11596
3998,17989
3999,8749
3999,12778
3999,5107
3999,2217
3999,16469
4000,12887
4000,19196
4000,813
4000,12887
4000,12887
4000,8047
4000,5997
4000,7770
4000,3924
4000,9795
4000,4767
4000,3500
4000,19196
4000,8047
4000,10645
4000,160
4001,6682
4001,12369
4001,10377
4001,16336
4002,1082
4002,9961
4002,1193
4002,18625
4002,17372
4002,15460
4003,7711
4003,444
4003,4682
4003,964
4003,5655
4003,2742
4003,14519
4003,7930
4003,446
4003,17707
4003,5807
4003,7976
4003,1124
4003,2839
4004,4058
4004,6682
4004,13469
4004,7386
4004,13002
4004,9461
4005,6567
4005,1805
4005,10733
4005,15119
4005,15119
4005,12535
4005,376
4005,6581
4006,10247
4006,17955
4006,12838
4006,16587
4006,10829
4007,9941
4007,9342
4007,8282
4007,11161
4008,12972
4008,5217
4008,12267
4008,14379
4008,2113
4008,19845
4008,5616
4008,7673
4009,7661
4009,18183
4009,18577
4009,7699
4009,9036
4009,5953
4009,13146
4009,19090
4009,2968
4009,8005
4009,9340
4009,2196
4009,2968
4009,18577
4009,6317
4009,8987
4009,5180
4009,20222
4009,13952
4009,17679
4009,9036
4009,13807
4009,12035
4009,2968
4010,7384
4010,9534
4010,2928
4010,6463
4011,2637
4011,4029
4011,18624
4011,13210
4012,147
4012,5390
4012,18036
4012,5573
4013,14531
4013,8316
4013,5803
4013,14030
4013,8398
4013,19013
4013,15179
4013,1631
4014,15453
4014,1863
4014,5306
4014,4934
4014,1359
4014,17989
4014,8108
4014,6055
4015,2549
4015,12328
4015,2968
4015,15051
4015,5953
4015,15409
4015,10887
4015,11825
4015,5739
4015,13543
4015,11598
4015,19927
4016,2541
4016,14537
4016,4853
4016,6484
4017,12362
4017,4564
4017,16231
4017,7559
4018,10993
4018,15161
4018,3110
4018,4114
4019,11847
4019,5298
4019,3712
4019,6259
4019,14892
4019,8968
4020,13807
4020,9929
4020,17023
4020,12332
4021,6670
4021,10549
4021,10959
4021,17430
4021,7135
4021,16602
4021,4322
4021,1367
4021,19293
4021,7621
4021,2089
4021,19383
4022,10284
4022,11199
4022,13203
4022,3568
4022,10550
4022,3592
4022,13203
4022,10538
4023,13469
4023,11088
4023,16562
4023,13574
4023,5913
4023,2209
4023,14470
4023,9666
4023,15227
4023,19429
4023,9676
4024,13633
4024,7652
4024,3786
4024,201
4025,8174
4025,18291
4025,12332
4025,15009
4025,6002
4025,3293
4025,2997
4025,16672
4026,6607
4026,16933
4026,12381
4026,12070
4027,15011
4027,17615
4027,16185
4027,18543
4027,5363
4027,14757
4027,20666
4027,5390
4028,15560
4028,17037
4028,16381
4028,6592
4029,22
4029,13979
4029,5576
4029,15786
4029,9428
4030,19371
4030,8048
4030,673
4030,15386
4030,1406
4030,18866
4030,10610
4030,13228
4030,17908
4030,4900
4031,2314
4031,19058
4031,9588
4031,4360
4032,16689
4032,407
4032,18978
4032,2550
4033,16692
4033,6784
4033,777
4033,2524
4034,1507
4034,9108
4034,2886
4034,3535
4035,709
4035,18395
4035,16501
4035,15845
4035,12471
4036,16124
4036,7276
4036,5055
4036,17157
4037,15073
4037,19990
4037,13307
4037,18449
4037,12955
4037,15010
4037,9328
4037,3925
4038,10479
4038,19789
4038,20530
4038,4847
4039,12715
4039,9511
4039,7744
4039,8442
4039,16028
4039,736
4039,12734
4039,19639
4039,5268
4039,6438
4039,6981
4039,20182
4039,12955
4039,10921
4039,20598
4039,14077
4039,4584
4039,9094
4040,10877
4040,12339
4040,2426
4040,3702
4041,15774
4041,10659
4041,13866
4041,16499
4042,589
4042,15561
4042,14892
4042,18642
4043,2809
4043,16068
4043,11125
4043,5116
4044,18104
4044,15581
4044,5757
4044,4809
4044,7207
4044,20426
4044,3334
4044,3174
4044,10873
4044,9717
4044,11574
4044,19990
4044,14238
4045,9970
4045,17023
4045,16336
4045,5803
4046,870
4046,157
4046,15598
4046,16494
4046,6247
4046,17205
4046,9894
4046,6537
4046,11847
4046,1129
4046,5259
4046,2590
4046,6860
4046,870
4046,15591
4046,3371
4047,15491
4047,2832
4047,19330
4047,14529
4047,13822
4047,19420
4047,14529
4047,14529
4047,9800
4047,13543
4047,5960
4047,5960
4047,20334
4047,20334
4047,5960
4047,16765
4047,13568
4047,4241
4047,5960
4047,5960
4047,13247
4047,15933
4047,4676
4047,19668
4047,1102
4047,18439
4047,11040
4047,2968
4047,9848
4047,18417
4048,1665
4048,16593
4048,2341
4048,384
4048,13175
4049,14870
4049,5052
4049,19482
4049,2818
4049,8660
4049,19367
4049,6426
4049,5642
4050,8571
4050,10
4050,10145
4050,4491
4051,9362
4051,13531
4051,12955
4051,17672
4052,17780
4052,6496
4052,20333
4052,7578
4053,5227
4053,3979
4053,3917
4053,17981
4054,4529
4054,2221
4054,11061
4054,11061
4055,9297
4055,14583
4055,14717
4055,2027
4056,4968
4056,5346
4056,2652
4056,8506
4057,20367
4057,20418
4057,17361
4057,16261
4057,18642
4058,8930
4058,9320
4058,12369
4058,14121
4058,7362
4059,3574
4059,8620
4059,20236
4059,7423
4059,1372
4059,9461
4059,10376
4060,19395
4060,13263
4060,20420
4060,13802
4060,12230
4060,18892
4060,2570
4060,19243
4060,14667
4060,4281
4060,10338
4060,8712
4060,8487
4060,15805
4060,13150
4060,13210
4060,3347
4060,10292
4060,2082
4060,20153
4060,14424
4060,14301
4060,9158
4060,4696
4060,16610
4060,1760
4060,8035
4060,13373
4061,19080
4061,6121
4061,13107
4061,4775
4061,6102
4061,18211
4061,15794
4061,14174
4061,7388
4061,8881
4061,5796
4061,10484
4061,8317
4061,15447
4061,9254
4061,17392
4061,7389
4061,18521
4061,15923
4061,15512
4061,18482
4061,18093
4062,2927
4062,4013
4062,14432
4062,828
4062,18758
4062,7718
4062,18763
4062,18323
4062,13077
4062,17620
4062,17628
4062,7239
4063,8280
4063,1830
4063,10513
4063,15409
4063,9971
4063,12450
4063,1926
4063,18412
4063,11539
4063,11539
4063,8859
4063,2314
4063,8633
4063,12450
4063,9178
4063,6179
4063,11984
4063,5211
4063,12285
4063,19975
4063,8106
4063,12764
4063,20060
4063,12729
4063,6121
4063,15591
4063,6924
4063,20368
4063,13825
4063,10995
4063,164
4063,8253
4063,15934
4063,11189
4063,13504
4063,13807
4063,5452
4063,4941
4063,1279
4063,16513
4063,898
4063,11045
4063,5932
4063,4733
4063,11107
4063,15253
4063,7041
4063,20219
4063,10380
4063,12806
4063,11358
4063,13589
4063,9650
4063,12935
4063,18725
4063,18104
4063,17366
4063,14415
4063,18991
4063,16879
4063,2950
4063,1102
4063,8005
4063,12327
4063,2837
4063,16879
4063,8786
4063,2069
4063,5305
4063,20378
4063,12179
4063,4775
4063,5098
4063,6413
4063,12341
4063,1522
4063,5960
4063,11570
4063,17349
4063,13568
4063,14745
4063,5960
4063,5960
4063,5817
4063,13247
4063,358
4063,15338
4063,3559
4063,5886
4063,2985
4063,4018
4063,17337
4063,10842
4063,10784
4063,10350
4063,7956
4063,12760
4063,4058
4063,10848
4063,15284
4063,18130
4063,12489
4063,2690
4063,18529
4063,16241
4063,17273
4063,8612
4063,14248
4063,2789
4063,20614
4063,68
4063,619
4063,20265
4063,20414
4063,11382
4063,17252
4063,14466
4063,10770
4063,19702
4063,9570
4063,10647
4063,9570
4063,14052
4063,20653
4063,7341
4063,18307
4063,20169
4063,4153
4063,2766
4063,5526
4063,17169
4063,7193
4063,14722
4063,17302
4063,4288
4063,4392
4063,2823
4063,9815
4063,8138
4063,10803
4063,19395
4063,3464
4063,18107
4063,2839
4063,10423
4063,13146
4063,7868
4063,14266
4063,16362
4063,17047
4063,2877
4063,13610
4063,3761
4063,4702
4063,1846
4063,6934
4063,20009
4063,14666
4063,15426
4063,8290
4063,8765
4063,6321
4063,14492
4063,6503
4063,15443
4063,17485
4063,11091
4063,8697
4063,13016
4063,19658
4063,9213
4063,12789
4064,19058
4064,19058
4064,16327
4064,11201
4065,2180
4065,1896
4065,11308
4065,8933
4066,11279
4066,18577
4066,9362
4066,19878
4067,17560
4067,6580
4067,19410
4067,19226
4068,5828
4068,5828
4068,16478
4068,14287
4069,14060
4069,10635
4069,6220
4069,8249
4069,9986
4069,5250
4069,14077
4069,3902
4069,3902
4070,16156
4070,9461
4070,10335
4070,1978
4071,9079
4071,18624
4071,8995
4071,15168
4071,2766
4071,19811
4071,8479
4072,5201
4072,9025
4072,9570
4072,2090
4072,14245
4072,10077
4072,1075
4072,704
4072,6418
4072,6826
4072,15357
4072,996
