uid,sid
6093,2156
6093,3845
6093,5482
6093,878
6093,2334
6093,3502
6093,6003
6093,3094
6093,2256
6093,795
6093,2122
6093,5105
6093,824
6094,1792
6094,5390
6094,2278
6094,3439
6094,2867
6095,2888
6095,2235
6095,5139
6095,2278
6095,3421
6095,2558
6095,4654
6095,4673
6095,1994
6095,6393
6095,3181
6095,5060
6095,663
6095,2675
6095,4194
6095,1386
6095,2849
6095,5626
6095,6051
6095,5825
6095,2900
6095,399
6095,1665
6095,1963
6095,1972
6095,874
6095,441
6095,791
6095,3839
6095,1931
6095,5113
6095,3732
6095,4858
6095,5236
6095,6309
6095,4116
6095,3664
6095,3664
6095,2059
6095,5508
6095,199
6095,1548
6095,4805
6095,1237
6095,3149
6095,3553
6095,5233
6095,1452
6095,6596
6096,1783
6096,2470
6096,4494
6096,3237
6096,946
6096,5130
6096,5117
6096,1792
6097,878
6097,878
6097,878
6097,878
6098,1419
6098,2965
6098,679
6098,2548
6098,4568
6099,2785
6099,484
6099,2328
6099,1593
6100,2661
6100,4776
6100,1748
6100,222
6101,263
6101,5508
6101,2558
6101,3697
6101,6442
6102,2336
6102,4623
6102,6327
6102,3100
6103,3213
6103,5241
6103,5241
6103,6589
6104,3639
6104,6338
6104,3999
6104,6090
6104,4546
6104,6390
6105,867
6105,5892
6105,309
6105,5653
6105,2554
6105,4196
6105,4196
6105,6030
6105,1651
6106,104
6106,1144
6106,1933
6106,6442
6106,6442
6106,3783
6106,3546
6106,3546
6107,2924
6107,4638
6107,4638
6107,2675
6108,3416
6108,3416
6108,5830
6108,4844
6109,2368
6109,847
6109,1783
6109,2081
6110,132
6110,132
6110,132
6110,101
6110,4796
6110,5676
6111,3416
6111,3416
6111,3416
6111,3995
6112,1994
6112,1994
6112,215
6112,1673
6113,3464
6113,356
6113,4388
6113,780
6113,2325
6113,2081
6113,2909
6113,763
6114,5560
6114,1994
6114,1587
6114,6051
6114,2128
6114,3241
6114,1877
6114,4315
6115,2965
6115,3500
6115,5209
6115,5474
6116,6584
6116,4796
6116,3297
6116,2424
6117,2148
6117,3047
6117,1497
6117,3212
6118,5375
6118,1329
6118,1329
6118,2851
6119,2081
6119,6514
6119,2074
6119,2074
6119,5938
6119,4398
6119,1387
6119,4481
6119,6539
6120,4982
6120,6477
6120,5390
6120,5390
6121,1589
6121,1566
6121,2675
6121,2168
6121,1595
6121,1595
6121,304
6121,365
6121,5330
6121,4218
6121,941
6121,5049
6121,3325
6121,3476
6121,328
6122,2246
6122,3273
6122,2011
6122,3754
6122,365
6122,2071
6122,3164
6122,170
6123,6327
6123,4475
6123,1477
6123,3612
6123,5021
6123,3416
6123,217
6123,217
6124,6466
6124,1985
6124,5849
6124,6393
6124,5779
6124,3544
6124,4282
6124,4272
6124,5414
6124,1966
6124,2236
6124,2
6124,826
6124,5661
6124,1502
6125,57
6125,4494
6125,3333
6125,2693
6125,3439
6125,513
6125,1511
6125,1511
6126,5867
6126,3546
6126,3019
6126,3019
6126,1928
6126,2033
6126,3121
6126,6387
6126,132
6126,93
6126,93
6126,1315
6127,5748
6127,1726
6127,1726
6127,3546
6128,3273
6128,3273
6128,4631
6128,4170
6128,4170
6128,3546
6128,3546
6128,101
6128,217
6128,6261
6128,2148
6128,2148
6129,5171
6129,101
6129,101
6129,2806
6130,101
6130,101
6130,101
6130,4649
6130,3608
6131,2393
6131,2393
6131,1018
6131,1245
6131,2191
6131,564
6131,1555
6131,1597
6131,1597
6131,633
6131,3200
6131,5171
6132,1421
6132,5215
6132,5215
6132,4399
6132,490
6132,5721
6132,501
6132,3754
6132,2905
6132,1048
6132,3680
6132,900
6132,2116
6133,1788
6133,5313
6133,2039
6133,132
6133,132
6133,132
6133,1577
6133,512
6133,775
6133,3938
6133,3276
6133,3463
6134,3416
6134,1697
6134,5064
6134,1032
6135,3365
6135,3546
6135,3546
6135,1477
6136,2390
6136,1073
6136,2020
6136,3213
6136,1994
6136,1498
6136,3858
6136,6190
6137,4639
6137,3917
6137,3917
6137,544
6137,736
6137,1812
6137,2369
6137,5736
6137,5724
6137,2914
6137,4645
6138,56
6138,5688
6138,2235
6138,1139
6138,4723
6139,2830
6139,6479
6139,3121
6139,2924
6139,2115
6139,5119
6139,6030
6139,1125
6139,2543
6139,3108
6139,1511
6140,166
6140,2243
6140,1417
6140,2711
6141,5597
6141,2223
6141,2223
6141,1371
6141,3115
6142,6528
6142,2675
6142,6327
6142,6327
6142,6327
6143,401
6143,2393
6143,2210
6143,3090
6144,5215
6144,5215
6144,969
6144,348
6144,6533
6145,3816
6145,1468
6145,2300
6145,831
6146,4269
6146,3658
6146,3969
6146,1133
6147,3556
6147,631
6147,639
6147,899
6147,1660
6147,4226
6147,1555
6147,5713
6147,3144
6147,900
6148,2312
6148,2312
6148,5713
6148,5416
6149,5087
6149,2496
6149,3729
6149,5542
6149,2834
6150,132
6150,132
6150,132
6150,4365
6150,1966
6150,3416
6150,3416
6150,1928
6151,1667
6151,2580
6151,372
6151,389
6151,3638
6152,5676
6152,1093
6152,6003
6152,5113
6152,1856
6152,1856
6152,2066
6153,1882
6153,429
6153,5708
6153,6393
6153,6079
6153,683
6153,683
6153,186
6154,3858
6154,3601
6154,312
6154,5305
6155,6349
6155,2213
6155,2501
6155,1003
6156,4796
6156,4796
6156,683
6156,683
6156,1736
6157,2558
6157,263
6157,2390
6157,5661
6158,2231
6158,1758
6158,3754
6158,1511
6159,104
6159,101
6159,101
6159,101
6159,5032
6159,3213
6159,850
6159,1681
6159,4357
6159,2811
6159,132
6159,1792
6160,5950
6160,4470
6160,1951
6160,6493
6161,5418
6161,3416
6161,3416
6161,41
6162,101
6162,101
6162,780
6162,3840
6162,1856
6162,1856
6162,289
6162,1908
6162,1908
6162,4841
6162,986
6162,5085
6162,5804
6162,5104
6163,5105
6163,2965
6163,5104
6163,1758
6164,3213
6164,2971
6164,4911
6164,2496
6165,3786
6165,5064
6165,409
6165,1766
6165,1766
6165,1066
6165,2091
6165,1278
6166,3090
6166,3840
6166,6505
6166,2965
6166,509
6166,267
6167,1245
6167,2527
6167,92
6167,5965
6167,2724
6168,1931
6168,1494
6168,2864
6168,6052
6169,1425
6169,112
6169,3684
6169,4636
6170,3664
6170,3664
6170,5096
6170,2971
6170,4649
6170,4649
6170,5619
6170,4587
6170,275
6170,6400
6170,2924
6170,2924
6171,5147
6171,4946
6171,4066
6171,1183
6171,881
6171,881
6171,2314
6172,730
6172,4153
6172,663
6172,5740
6172,2240
6173,2928
6173,2393
6173,2393
6173,2214
6174,4805
6174,6458
6174,5176
6174,679
6175,1034
6175,1695
6175,5299
6175,3213
6175,1419
6175,1419
6176,348
6176,3224
6176,633
6176,6338
6176,3019
6176,4178
6177,5216
6177,3335
6177,5110
6177,3843
6177,2587
6177,5871
6177,2148
6178,144
6178,144
6178,2053
6178,4911
6178,4796
6178,4796
6179,3273
6179,3273
6179,3273
6179,1613
6179,101
6180,3372
6180,2059
6180,1783
6180,6597
6181,3900
6181,1509
6181,444
6181,583
6181,4070
6181,6589
6181,980
6181,2091
6181,2154
6181,2154
6181,5677
6181,363
6182,6597
6182,639
6182,1928
6182,1266
6182,2033
6183,900
6183,142
6183,3273
6183,4718
6183,4718
6183,132
6183,4623
6183,2433
6183,4369
6183,6335
6184,6387
6184,1245
6184,2645
6184,4690
6184,3090
6184,6137
6184,5605
6184,6526
6184,878
6184,5096
6184,3047
6184,3047
6184,3047
6184,6052
6184,1597
6184,2534
6184,3546
6184,3019
6184,3019
6184,4466
6184,2116
6184,3235
6184,4449
6184,4449
6185,459
6185,760
6185,6390
6185,3196
6185,5524
6185,2626
6185,4185
6186,4524
6186,878
6186,878
6186,2181
6187,2175
6187,3276
6187,3276
6187,2148
6188,1758
6188,4799
6188,3845
6188,878
6188,4470
6188,4470
6188,4470
6188,6336
6188,1951
6188,5903
6188,2069
6188,5584
6189,2039
6189,61
6189,4673
6189,112
6190,5597
6190,1882
6190,3498
6190,1821
6191,4398
6191,2086
6191,3439
6191,1726
6191,2834
6191,968
6192,2787
6192,986
6192,1690
6192,5891
6192,1794
6192,3243
6193,4639
6193,5192
6193,4673
6193,4644
6194,5682
6194,2549
6194,6607
6194,1477
6194,3213
6195,299
6195,6479
6195,275
6195,1776
6196,5596
6196,780
6196,1812
6196,4256
6196,3416
6197,5676
6197,2059
6197,4744
6197,1475
6197,3213
6197,2971
6197,5494
6197,1594
6197,3868
6198,4401
6198,1251
6198,6384
6198,6384
6199,6398
6199,5497
6199,3947
6199,3907
6200,5393
6200,1928
6200,132
6200,5219
6200,527
6200,1477
6200,1758
6200,4481
6200,5938
6200,217
6200,763
6200,1139
6201,631
6201,663
6201,1421
6201,1421
6201,509
6201,6250
6201,5215
6201,1498
6201,2334
6201,1409
6202,2235
6202,4911
6202,2148
6202,2148
6203,2645
6203,878
6203,79
6203,1149
6203,5938
6203,5938
6203,3546
6203,1928
6204,4911
6204,4911
6204,1852
6204,5682
6204,2059
6204,2675
6204,4185
6204,4185
6204,2390
6204,4631
6205,2812
6205,775
6205,3664
6205,3664
6205,6279
6205,5605
6205,3253
6205,4673
6205,4911
6205,1753
6205,1753
6205,986
6206,6107
6206,6454
6206,1285
6206,4203
6206,6384
6206,908
6206,2414
6206,6479
6206,5083
6206,615
6206,1498
6206,1498
6206,2275
6206,170
6206,4314
6206,3694
6206,6271
6206,5496
6206,5496
6206,5496
6206,4646
6206,6048
6206,1778
6206,564
6206,1090
6206,1183
6206,2723
6206,6050
6206,3884
6206,3404
6206,531
6207,4679
6207,104
6207,6327
6207,6327
6208,3213
6208,1689
6208,5950
6208,4022
6209,2203
6209,4636
6209,4636
6209,1619
6210,3411
6210,4127
6210,4845
6210,2995
6211,2240
6211,2312
6211,3273
6211,3273
6212,2278
6212,2278
6212,3145
6212,3490
6212,84
6213,1988
6213,2714
6213,683
6213,941
6213,2215
6213,1357
6213,1471
6213,2971
6214,1387
6214,1387
6214,753
6214,118
6215,2782
6215,1416
6215,4895
6215,1041
6216,166
6216,5096
6216,3865
6216,6390
6216,1741
6216,3461
6216,1747
6216,4638
6216,5683
6216,29
6216,5489
6216,2849
6217,104
6217,2558
6217,3558
6217,451
6218,132
6218,132
6218,4365
6218,4365
6218,5013
6219,4796
6219,5688
6219,2081
6219,4660
6220,92
6220,1524
6220,1865
6220,3200
6220,3200
6220,1436
6220,79
6220,813
6220,1461
6221,6182
6221,3479
6221,3479
6221,2785
6222,4170
6222,679
6222,1650
6222,5233
6223,6265
6223,5950
6223,4067
6223,4063
6224,4796
6224,6309
6224,4372
6224,3273
6224,3273
6224,3273
6224,3273
6224,780
6224,780
6224,132
6224,132
6224,668
6224,2785
6224,2785
6224,4904
6224,5539
6224,1800
6224,6061
6224,5110
6224,5110
6224,2984
6224,5210
6224,1329
6224,1882
6224,1812
6224,1812
6224,841
6224,4792
6225,4821
6225,1444
6225,3141
6225,3292
6225,2001
6225,5125
6225,6092
6225,763
6225,2143
6225,3877
6225,2232
6225,5262
6225,4594
6225,4864
6225,81
6225,688
6225,5910
6225,2892
6225,2708
6225,3966
6225,6453
6225,2157
6225,979
6225,2081
6225,2235
6226,328
6226,1409
6226,964
6226,1477
6227,5892
6227,1477
6227,1477
6227,4481
6227,5779
6228,527
6228,2334
6228,5076
6228,93
6228,3435
6229,2675
6229,2629
6229,1697
6229,1147
6229,1147
6229,6589
6229,6589
6229,3860
6229,6597
6229,3337
6229,3682
6229,830
6229,4170
6229,679
6229,3617
6229,1461
6230,3823
6230,1767
6230,3840
6230,3094
6230,6369
6231,1856
6231,1856
6231,847
6231,4918
6231,4918
6232,2935
6232,1477
6232,4218
6232,1341
6232,2557
6232,2743
6232,4638
6232,3389
6233,2033
6233,2549
6233,3639
6233,6387
6234,6603
6234,6603
6234,6292
6234,1593
6235,2549
6235,1612
6235,1783
6235,6493
6236,1045
6236,1032
6236,3964
6236,1371
6237,4673
6237,2383
6237,3393
6237,1371
6238,4228
6238,1812
6238,2877
6238,3200
6239,5085
6239,5085
6239,2334
6239,4398
6240,5190
6240,1471
6240,3646
6240,2029
6240,62
6240,5166
6240,1139
6240,2571
6241,101
6241,101
6241,217
6241,217
6241,3845
6242,3941
6242,4885
6242,4944
6242,3563
6243,5585
6243,6130
6243,1404
6243,6336
6244,5818
6244,4918
6244,4918
6244,132
6244,6056
6244,5013
6244,6089
6244,3335
6244,6201
6244,5584
6244,3950
6244,244
6244,639
6244,6542
6244,163
6244,5860
6244,5783
6244,468
6244,345
6244,6335
6244,4690
6244,5431
6244,447
6244,1448
6244,3607
6244,1810
6245,2312
6245,2059
6245,1471
6245,3196
6245,4560
6245,739
6245,3868
6245,5758
6245,6476
6245,1066
6245,6442
6245,6442
6245,6050
6246,6445
6246,1338
6246,6090
6246,2220
6246,1994
6247,1951
6247,1951
6247,3396
6247,316
6248,3416
6248,251
6248,69
6248,12
6248,3701
6249,725
6249,2039
6249,2039
6249,4673
6249,4181
6249,144
6249,4272
6249,1856
6250,104
6250,104
6250,3164
6250,217
6250,217
6250,2158
6250,3546
6250,2154
6250,2154
6250,2248
6251,2220
6251,4331
6251,1984
6251,2285
6251,5300
6252,1417
6252,5508
6252,1082
6252,5854
6252,1384
6252,1384
6252,3546
6252,5722
6252,3141
6252,2864
6252,5965
6253,5278
6253,275
6253,3546
6253,3546
6254,4194
6254,4185
6254,5296
6254,5296
6254,6442
6255,1877
6255,1471
6255,1650
6255,3617
6256,817
6256,3393
6256,5064
6256,6327
6257,2312
6257,941
6257,4185
6257,3500
6258,3596
6258,4585
6258,4799
6258,6196
6259,5104
6259,3416
6259,4272
6259,6305
6260,3416
6260,3416
6260,1877
6260,4170
6261,954
6261,1966
6261,2276
6261,878
6261,1753
6261,5682
6261,455
6261,1697
6261,5064
6261,101
6261,101
6261,101
6261,3472
6261,2056
6262,217
6262,62
6262,1030
6262,2422
6263,2142
6263,2142
6263,3406
6263,4044
6264,619
6264,4892
6264,5602
6264,4278
6264,5950
6265,3416
6265,3416
6265,3273
6265,5181
6265,6589
6265,6589
6265,579
6265,1419
6265,2074
6265,4185
6266,5783
6266,2785
6266,5688
6266,1487
6266,1576
6266,693
6266,4578
6266,6518
6266,4195
6266,444
6266,2661
6266,2661
6266,2561
6266,1532
6266,1371
6266,3405
6266,3439
6266,5407
6267,2334
6267,2334
6267,2115
6267,2115
6268,139
6268,2325
6268,1899
6268,3916
6268,1783
6268,6514
6268,1908
6268,4388
6268,112
6269,101
6269,101
6269,60
6269,1133
6269,986
6269,5131
6269,3498
6269,4673
6269,3657
6269,1984
6269,6327
6269,5938
6269,4796
6270,2261
6270,6230
6270,5210
6270,5686
6270,1616
6270,5126
6270,4928
6271,5208
6271,2996
6271,1066
6271,217
6271,267
6271,448
6271,6205
6272,132
6272,356
6272,3276
6272,4063
6273,1471
6273,5104
6273,5104
6273,217
6273,217
6273,3276
6273,2785
6273,2785
6274,3963
6274,4067
6274,4067
6274,4067
6274,5447
6275,62
6275,3090
6275,237
6275,237
6276,4911
6276,4705
6276,1928
6276,1462
6277,3684
6277,6225
6277,2675
6277,219
6278,4153
6278,3546
6278,3546
6278,3781
6278,2203
6278,217
6278,217
6278,217
6278,1931
6278,5166
6278,5166
6278,5743
6279,5076
6279,5296
6279,3546
6279,3546
6280,1908
6280,101
6280,101
6280,2256
6281,1815
6281,2865
6281,5270
6281,4148
6282,3155
6282,222
6282,4067
6282,4470
6282,4470
6282,4470
6282,2609
6283,5064
6283,2496
6283,2496
6283,5215
6283,5215
6283,1425
6283,3743
6283,6477
6284,1697
6284,104
6284,2235
6284,2312
6285,1929
6285,1966
6285,2156
6285,317
6285,3273
6285,1562
6285,6119
6285,1985
6285,2074
6285,2074
6285,2074
6285,5469
6285,2640
6285,2640
6285,2312
6285,5683
6286,3416
6286,5060
6286,4465
6286,4636
6286,954
6287,3335
6287,703
6287,2077
6287,6032
6288,3868
6288,3689
6288,6442
6288,92
6289,2056
6289,6471
6289,1723
6289,1805
6289,1308
6290,954
6290,3839
6290,4911
6290,1957
6291,5977
6291,3553
6291,2984
6291,1502
6291,3116
6291,6465
6291,3453
6291,5930
6291,215
6291,2123
6292,4410
6292,5162
6292,5449
6292,1221
6292,5299
6292,4916
6292,145
6293,3845
6293,3845
6293,217
6293,3220
6294,4673
6294,4673
6294,579
6294,4582
6294,567
6294,1018
6295,4398
6295,1066
6295,5110
6295,4796
6296,2864
6296,4679
6296,1610
6296,1310
6297,5022
6297,5110
6297,5110
6297,273
6297,4918
6297,4918
6297,2243
6297,79
6297,3686
6297,1013
6297,25
6297,2658
6297,112
6297,1613
6297,12
6297,16
6297,132
6297,132
6297,3701
6297,6191
6297,2907
6297,101
6297,4645
6297,1741
6297,583
6297,2909
6297,9
6297,55
6298,6180
6298,4481
6298,1417
6298,856
6299,2675
6299,5755
6299,4221
6299,1498
6299,4223
6299,2223
6299,2223
6300,5867
6300,4185
6300,3031
6300,1650
6300,2806
6301,3754
6301,3754
6301,6401
6301,3504
6301,6052
6301,6052
6301,1149
6301,1072
6302,5501
6302,5783
6302,2058
6302,3055
6302,4644
6302,3286
6302,1731
6302,5216
6302,235
6302,1984
6302,5517
6302,3500
6303,2115
6303,4390
6303,101
6303,101
6304,1093
6304,2390
6304,813
6304,4918
6305,2393
6305,2393
6305,101
6305,3021
6306,1747
6306,4075
6306,1165
6306,6407
6306,4444
6306,2680
6306,2820
6306,2820
6306,316
6306,5932
6306,1021
6306,3130
6306,4020
6306,3685
6306,5276
6306,5222
6307,5104
6307,5388
6307,6493
6307,6477
6307,921
6308,6009
6308,1882
6308,1882
6308,1511
6308,1511
6309,6589
6309,4469
6309,1551
6309,1437
6309,3146
6310,5085
6310,356
6310,101
6310,348
6311,5262
6311,4196
6311,4071
6311,3511
6311,3509
6311,3443
6312,6358
6312,3553
6312,1219
6312,3820
6312,2053
6312,164
6312,1995
6312,2092
6312,5533
6312,1621
6312,2159
6313,816
6313,1447
6313,6309
6313,5150
6313,763
6313,2276
6314,4911
6314,4911
6314,3546
6314,3546
6315,1697
6315,1703
6315,1461
6315,3530
6315,1856
6315,1149
6315,2115
6315,3546
6315,3546
6316,5992
6316,5867
6316,1697
6316,4959
6317,1747
6317,4895
6317,2576
6317,2834
6318,1966
6318,2899
6318,726
6318,2334
6319,1430
6319,4911
6319,2123
6319,1987
6319,3697
6319,4009
6319,4933
6320,4011
6320,483
6320,5480
6320,4681
6321,1783
6321,2081
6321,101
6321,5998
6322,5508
6322,6212
6322,2393
6322,5233
6322,3546
6322,3546
6322,225
6322,3682
6322,6589
6322,4170
6322,5496
6322,883
6323,5199
6323,4933
6323,3419
6323,2069
6324,754
6324,132
6324,132
6324,1928
6324,45
6325,5881
6325,1498
6325,1147
6325,1994
6325,1994
6325,2175
6325,5442
6325,4449
6325,6555
6325,524
6325,4011
6325,900
6325,191
6325,725
6325,132
6325,4024
6325,775
6325,5348
6326,6387
6326,1462
6326,683
6326,6143
6327,2411
6327,5085
6327,239
6327,3386
6327,9
6327,2867
6327,101
6327,950
6327,3407
6327,2117
6328,639
6328,4796
6328,13
6328,2675
6328,2675
6328,3253
6328,399
6328,6238
6328,4159
6329,2549
6329,5355
6329,3416
6329,3416
6329,5166
6329,3916
6329,4342
6329,527
6329,4314
6329,986
6330,2156
6330,730
6330,3684
6330,1741
6330,5166
6330,4673
6330,3546
6331,6387
6331,2676
6331,451
6331,5496
6332,3546
6332,3253
6332,2455
6332,5209
6332,93
6332,3917
6332,3917
6332,132
6333,1984
6333,1032
6333,5722
6333,1656
6334,4918
6334,900
6334,4481
6334,4481
6335,5818
6335,2785
6335,4075
6335,3651
6336,1045
6336,6309
6336,3429
6336,1421
6336,267
6337,101
6337,217
6337,217
6337,2334
6338,2601
6338,4287
6338,1113
6338,4654
6338,1725
6339,5110
6339,5110
6339,2575
6339,2039
6340,2429
6340,1147
6340,775
6340,3213
6340,5192
6340,2333
6340,1436
6340,469
6341,2171
6341,1314
6341,4477
6341,4477
6342,5076
6342,2156
6342,2156
6342,4673
6343,2219
6343,2219
6343,2219
6343,132
6344,5104
6344,2724
6344,1580
6344,1882
6344,1854
6344,3121
6344,3121
6344,5215
6344,5774
6344,5566
6344,4956
6344,3419
6344,5816
6344,4983
6344,3730
6344,954
6345,5216
6345,217
6345,6336
6345,1471
6346,3337
6346,3337
6346,2235
6346,5136
6346,5696
6347,1994
6347,2285
6347,1619
6347,6011
6347,4804
6347,527
6347,363
6347,5996
6347,4550
6347,399
6347,5110
6347,5110
6347,900
6347,4712
6347,3273
6347,3273
6347,1681
6347,639
6347,4630
6347,2515
6347,3344
6347,1690
6347,1985
6347,2558
6347,6458
6347,4654
6348,61
6348,3213
6348,132
6348,93
6349,4735
6349,3995
6349,2421
6349,1724
6349,693
6350,1962
6350,1149
6350,1149
6350,2274
6350,777
6350,2973
6350,3024
6350,3500
6350,3697
6350,2008
6350,3511
6350,3502
6350,4944
6350,4944
6350,450
6351,4248
6351,762
6351,4398
6351,683
6352,132
6352,4911
6352,4911
6352,1931
6352,3212
6352,693
6353,5780
6353,4630
6353,4624
6353,2020
6353,3518
6353,6253
6353,1693
6353,3603
6353,2558
6353,5096
6353,963
6353,5937
6353,3321
6353,2334
6353,2334
6353,4911
6353,4911
6353,5035
6353,5397
6353,899
6353,1747
6353,2161
6353,2980
6353,2940
6353,5266
6354,5682
6354,5500
6354,4044
6354,4278
6354,2582
6354,1706
6354,2610
6354,4897
6355,1093
6355,2074
6355,2074
6355,2074
6356,2640
6356,1461
6356,1697
6356,1697
6356,2761
6357,900
6357,5783
6357,3250
6357,3237
6357,55
6357,2899
6357,3334
6357,5508
6357,4297
6357,2864
6357,2864
6357,2039
6357,2069
6357,2357
6357,6191
6357,2158
6357,3146
6358,527
6358,2980
6358,2496
6358,2496
6358,1419
6359,2867
6359,564
6359,3405
6359,3439
6359,2972
6359,6009
6359,4477
6359,6591
6360,310
6360,437
6360,1477
6360,3903
6361,6327
6361,2834
6361,2834
6361,5379
6361,3917
6362,5001
6362,5177
6362,3614
6362,891
6363,1424
6363,1996
6363,6068
6363,3027
6363,5834
6363,3415
6363,1499
6363,1499
6363,683
6363,5941
6363,5744
6363,5932
6364,3416
6364,2203
6364,1619
6364,4185
6365,4481
6365,5950
6365,5950
6365,2613
6366,4796
6366,2549
6366,1471
6366,267
6367,4464
6367,1776
6367,583
6367,583
6368,4494
6368,4365
6368,132
6368,132
6369,679
6369,4964
6369,6442
6369,6442
6369,2071
6369,4170
6369,4170
6369,2723
6370,240
6370,921
6370,847
6370,654
6371,4148
6371,821
6371,5296
6371,5296
6372,2558
6372,6327
6372,6327
6372,6607
6372,3563
6372,4944
6373,3587
6373,4328
6373,2921
6373,4170
6374,3276
6374,2212
6374,4397
6374,564
6375,5081
6375,3864
6375,1994
6375,2334
6376,683
6376,1877
6376,4893
6376,6493
6376,6493
6376,5804
6376,1984
6376,4170
6377,5888
6377,1766
6377,1766
6377,6338
6378,1102
6378,2110
6378,3337
6378,235
6379,5236
6379,2325
6379,6327
6379,5508
6379,2965
6379,4805
6379,739
6379,4675
6380,1741
6380,2008
6380,2445
6380,4875
6380,3612
6380,101
6380,5171
6380,2675
6380,132
6380,132
6380,132
6380,4631
6380,5064
6380,23
6380,23
6380,2033
6380,986
6380,3365
6380,6387
6381,6442
6381,6442
6381,1812
6381,3224
6382,2115
6382,5209
6382,4390
6382,5036
6382,4066
6382,2210
6382,100
6383,1477
6383,3416
6383,878
6383,878
6384,2503
6384,1994
6384,1610
6384,5496
6385,1425
6385,1425
6385,5854
6385,4342
6385,5054
6386,3546
6386,3546
6386,5965
6386,1419
6386,215
6386,1650
6386,3155
6386,679
6386,980
6386,2393
6386,2393
6386,1371
6386,3047
6386,3047
6386,3884
6386,1931
6386,1822
6386,4991
6387,3085
6387,2739
6387,4017
6387,3019
6387,3746
6388,23
6388,23
6388,23
6388,16
6388,33
6388,4365
6388,5215
6388,5215
6389,1929
6389,4234
6389,6363
6389,2629
6389,2853
6389,3304
6389,1506
6389,2527
6389,6471
6389,5178
6389,2675
6389,5964
6389,3472
6389,6144
6389,6015
6389,5236
6389,6107
6389,5646
6389,4465
6389,760
6389,235
6389,2128
6389,4194
6389,3177
6389,365
6389,5315
6389,5696
6389,104
6389,2275
6389,3843
6389,6589
6389,4805
6389,5614
6389,832
6389,3553
6389,2624
6389,2071
6389,4774
6389,3662
6389,2235
6389,20
6389,2046
6389,2971
6389,2248
6389,3679
6389,1419
6389,6175
6389,3337
6389,6309
6389,3868
6389,2059
6389,1066
6389,2861
6389,4170
6389,4170
6390,2971
6390,3299
6390,1892
6390,4967
6390,5181
6390,6119
6391,3646
6391,6369
6391,2075
6391,225
6392,583
6392,2785
6392,1877
6392,4214
6393,217
6393,2081
6393,2081
6393,5950
6393,1477
6394,579
6394,814
6394,632
6394,6228
6394,3786
6394,3786
6394,5508
6395,1951
6395,5817
6395,60
6395,3657
6395,821
6396,6349
6396,3034
6396,964
6396,4094
6396,3273
6396,340
6396,5113
6396,104
6396,4185
6396,2482
6396,2527
6396,1786
6396,683
6396,3379
6396,3546
6396,5162
6396,1251
6396,811
6396,2554
6396,4314
6396,4314
6396,1882
6396,1882
6396,3887
6396,3164
6396,1805
6396,1809
6397,5189
6397,4983
6397,3009
6397,117
6398,3213
6398,1714
6398,1714
6398,4673
6398,3845
6398,3845
6398,3273
6398,5032
6399,6327
6399,1477
6399,1477
6399,4067
6400,2081
6400,6327
6400,217
6400,217
6400,217
6400,217
6400,4481
6401,101
6401,101
6401,4372
6401,4132
6402,132
6402,132
6402,4891
6402,3273
6402,620
6402,3090
6402,5215
6402,5215
6403,4310
6403,4310
6403,6083
6403,6261
6403,1555
6403,3861
6403,2295
6403,2984
6403,4096
6403,1073
6404,4631
6404,4172
6404,2861
6404,458
6404,3900
6404,2935
6404,3806
6404,2039
6404,3200
6404,3845
6404,3951
6404,4481
6405,5317
6405,6514
6405,5332
6405,5166
6406,6428
6406,4470
6406,4470
6406,3546
6407,817
6407,1587
6407,112
6407,1697
6407,26
6408,5801
6408,4571
6408,4061
6408,39
6408,2368
6408,1907
6408,177
6408,317
6409,1634
6409,240
6409,240
6409,1097
6410,1824
6410,3736
6410,1471
6410,4645
6410,3985
6410,1165
6411,2675
6411,3601
6411,1703
6411,4360
6411,3546
6412,780
6412,4918
6412,5682
6412,693
6412,3546
6413,6387
6413,2455
6413,4185
6413,3684
6414,3964
6414,4947
6414,4470
6414,763
6415,1133
6415,1387
6415,878
6415,2455
6415,6387
6415,107
6416,3273
6416,3273
6416,3273
6416,268
6417,3410
6417,1954
6417,3193
6417,117
6418,3472
6418,3664
6418,3839
6418,3012
6418,4260
6418,1619
6418,3391
6418,1146
6418,2156
6418,5653
6418,5013
6418,4673
6418,2851
6419,4270
6419,3253
6419,4593
6419,5524
6419,3682
6419,451
6419,6153
6419,4170
6419,4022
6419,2196
6419,1217
6419,925
6419,811
6419,6234
6419,3430
6419,2984
6419,5508
6419,110
6419,5355
6419,2248
6419,1360
6419,225
6419,3012
6419,5216
6419,2070
6419,3162
6419,5871
6419,3783
6419,5242
6419,4442
6419,120
6419,136
6419,6034
6419,6022
6420,2584
6420,2984
6420,3416
6420,3416
6421,5008
6421,2396
6421,802
6421,5524
6421,4234
6421,4774
6421,3246
6421,5881
6422,5965
6422,6358
6422,3181
6422,2948
6423,348
6423,4673
6423,4673
6423,3370
6424,6327
6424,444
6424,4070
6424,2074
6424,4137
6424,1908
6424,3488
6425,5676
6425,4031
6425,963
6425,4784
6425,5076
6425,132
6425,132
6425,761
6425,2078
6425,2153
6425,3649
6425,4278
6425,1951
6425,3435
6425,6471
6425,817
6425,5215
6425,5215
6425,6186
6425,2724
6425,2724
6425,5595
6425,2805
6425,2561
6425,5406
6425,452
6425,4679
6425,3276
